Date,Open,High,Low,Close,Adj Close,Volume
2024-03-15,48.330002,48.700001,46.939999,47.799999,47.799999,11887600
2024-03-18,48.160000,48.189999,46.919998,47.759998,47.759998,9536300
2024-03-19,47.990002,49.730000,47.520000,49.209999,49.209999,7782500
2024-03-20,48.930000,49.169998,46.950001,47.450001,47.450001,15003600
2024-03-21,47.490002,48.299999,47.000000,47.099998,47.099998,9709000
2024-03-22,47.380001,47.450001,46.430000,46.689999,46.689999,4748800
2024-03-25,46.900002,48.110001,46.340000,47.669998,47.669998,7832200
2024-03-26,48.099998,48.549999,47.139999,47.290001,47.290001,7241300
2024-03-27,46.990002,47.439999,46.619999,47.080002,47.080002,4862200
2024-03-28,47.619999,49.090000,47.520000,48.740002,48.740002,8633400
2024-04-01,48.919998,48.939999,48.209999,48.389999,48.389999,4737400
2024-04-02,48.689999,49.299999,48.599998,49.049999,49.049999,8718100
2024-04-03,49.400002,49.720001,48.919998,49.389999,49.389999,8587700
2024-04-04,49.270000,50.880001,49.119999,50.049999,50.049999,10527000
2024-04-05,50.230000,51.000000,49.110001,50.450001,50.450001,10079600
2024-04-08,50.490002,50.619999,49.380001,49.660000,49.660000,7864100
2024-04-09,49.700001,49.959999,48.900002,49.840000,49.840000,6780200
2024-04-10,49.759998,50.599998,49.349998,50.189999,50.189999,9145800
2024-04-11,50.060001,50.490002,49.500000,49.799999,49.799999,7883900
2024-04-12,51.610001,52.130001,50.439999,50.860001,50.860001,16540600
2024-04-15,50.980000,50.980000,49.889999,50.099998,50.099998,10851800
2024-04-16,49.919998,50.310001,49.220001,49.799999,49.799999,8219700
2024-04-17,49.779999,49.779999,48.400002,48.730000,48.730000,9296500
2024-04-18,48.830002,49.840000,48.750000,49.240002,49.240002,6533800
2024-04-19,49.290001,49.470001,48.119999,48.799999,48.799999,10164900
2024-04-22,48.400002,48.820000,47.689999,48.000000,48.000000,10195700
2024-04-23,47.500000,49.180000,47.349998,49.180000,49.180000,8400300
2024-04-24,49.000000,49.330002,48.119999,48.430000,48.430000,6933700
2024-04-25,48.320000,49.560001,47.750000,49.389999,49.389999,6590600
2024-04-26,49.599998,49.950001,48.950001,49.250000,49.250000,6197600
2024-04-29,49.200001,49.560001,48.830002,49.560001,49.560001,4722600
2024-04-30,49.209999,49.430000,47.980000,48.000000,48.000000,10779900
2024-05-02,48.049999,48.080002,47.259998,47.419998,47.419998,8937200
2024-05-03,47.750000,47.790001,46.279999,46.750000,46.750000,12985300
2024-05-06,47.090000,47.779999,46.580002,47.189999,47.189999,11527200
2024-05-07,47.020000,47.459999,46.650002,47.169998,47.169998,6385700
2024-05-08,47.049999,47.820000,46.509998,46.540001,46.540001,10854900
2024-05-09,46.299999,47.299999,45.820000,46.779999,46.779999,9081500
2024-05-10,46.779999,47.279999,46.650002,47.000000,47.000000,5942300
2024-05-13,47.279999,47.660000,46.270000,46.400002,46.400002,6230400
2024-05-14,46.000000,46.820000,44.919998,45.910000,45.910000,16344300
2024-05-15,46.020000,47.299999,45.970001,47.000000,47.000000,9964300
2024-05-16,47.299999,47.990002,46.700001,47.610001,47.610001,10332600
2024-05-17,47.400002,48.450001,47.349998,48.119999,48.119999,13329500
2024-05-20,47.799999,48.430000,47.500000,47.500000,47.500000,8753800
2024-05-21,47.189999,47.189999,45.680000,45.849998,45.849998,10233000
2024-05-22,45.580002,45.650002,43.869999,44.209999,44.209999,14633000
2024-05-23,44.400002,44.639999,43.799999,44.470001,44.470001,8660000
2024-05-24,44.700001,44.840000,43.340000,43.450001,43.450001,8369000
2024-05-27,43.639999,43.939999,43.509998,43.669998,43.669998,4407900
2024-05-28,44.189999,44.349998,43.080002,43.160000,43.160000,7215700
2024-05-29,43.150002,43.160000,41.950001,42.430000,42.430000,9856800
2024-05-31,42.110001,42.580002,41.389999,41.610001,41.610001,13170200
2024-06-03,41.689999,41.939999,40.709999,41.169998,41.169998,5810600
2024-06-04,40.599998,41.099998,39.290001,40.889999,40.889999,18305100
2024-06-05,41.099998,41.680000,39.889999,40.139999,40.139999,13699900
2024-06-06,39.869999,40.490002,39.790001,40.169998,40.169998,8591100
2024-06-07,39.709999,40.570000,39.490002,39.919998,39.919998,9651400
2024-06-10,40.029999,41.450001,39.950001,40.799999,40.799999,11133800
2024-06-11,41.049999,42.779999,40.939999,42.549999,42.549999,13477900
2024-06-12,42.900002,43.500000,42.509998,42.689999,42.689999,16507900
2024-06-13,42.610001,42.959999,41.779999,41.860001,41.860001,9593000
2024-06-14,42.049999,42.330002,41.709999,42.009998,42.009998,8682700
2024-06-17,41.889999,42.299999,41.259998,41.720001,41.720001,7714000
2024-06-18,41.700001,42.049999,41.090000,41.250000,41.250000,12046100
2024-06-19,41.110001,41.549999,40.669998,41.310001,41.310001,5743300
2024-06-20,41.650002,41.900002,40.880001,40.950001,40.950001,5779500
2024-06-21,40.990002,41.750000,40.900002,41.330002,41.330002,13309300
2024-06-24,41.419998,42.279999,41.250000,42.080002,42.080002,5056700
2024-06-25,42.110001,42.250000,41.570000,42.020000,42.020000,4274000
2024-06-26,41.889999,43.389999,41.700001,43.020000,43.020000,9320800
2024-06-27,43.480000,43.660000,42.560001,43.180000,43.180000,7716400
2024-06-28,43.320000,44.150002,43.150002,43.759998,43.759998,7321400
2024-07-01,43.830002,45.540001,43.759998,45.099998,45.099998,10769700
2024-07-02,45.360001,46.299999,45.169998,45.740002,45.740002,13692300
2024-07-03,45.939999,46.669998,45.860001,46.090000,46.090000,6309600
2024-07-04,45.950001,46.860001,45.430000,46.400002,46.400002,6507900
2024-07-05,46.349998,46.660000,45.880001,46.549999,46.549999,5461300
2024-07-08,46.369999,46.650002,45.049999,45.349998,45.349998,5709000
2024-07-09,45.160000,45.650002,44.750000,45.410000,45.410000,3451900
2024-07-10,45.410000,45.900002,44.799999,45.470001,45.470001,6014800
2024-07-11,45.480000,45.770000,44.880001,45.360001,45.360001,4624700
2024-07-12,45.380001,45.980000,45.380001,45.590000,45.590000,4764800
2024-07-15,45.590000,46.820000,45.549999,46.520000,46.520000,6846900
2024-07-16,46.160000,46.410000,45.450001,45.450001,45.450001,4101800
2024-07-17,45.799999,46.169998,45.619999,46.169998,46.169998,4112300
2024-07-18,46.119999,46.750000,45.090000,45.470001,45.470001,5709300
2024-07-19,45.480000,45.759998,45.110001,45.290001,45.290001,4093200
2024-07-22,45.250000,45.369999,44.680000,44.689999,44.689999,3407900
2024-07-23,44.500000,44.599998,43.619999,43.799999,43.799999,6044300
2024-07-24,43.990002,46.279999,43.810001,46.000000,46.000000,17095600
2024-07-25,45.500000,45.910000,45.209999,45.820000,45.820000,6882800
2024-07-26,45.880001,47.889999,45.820000,47.500000,47.500000,10335400
2024-07-29,47.619999,48.680000,46.910000,47.180000,47.180000,9700800
2024-07-30,47.279999,48.169998,46.810001,47.040001,47.040001,5968400
2024-07-31,47.959999,48.200001,47.310001,48.049999,48.049999,6884800
2024-08-01,48.410000,49.150002,47.520000,47.990002,47.990002,10647800
2024-08-02,47.799999,48.009998,45.820000,46.009998,46.009998,11815700
2024-08-05,44.599998,45.560001,44.490002,44.669998,44.669998,12727300
2024-08-06,43.950001,44.389999,43.250000,43.250000,43.250000,14420700
2024-08-07,45.060001,45.389999,44.160000,45.070000,45.070000,10045600
2024-08-08,44.990002,46.459999,44.549999,46.360001,46.360001,7337800
