Date,Open,High,Low,Close,Adj Close,Volume
2024-01-26,28.150000,28.750000,28.000000,28.750000,28.416300,2761100
2024-01-29,28.809999,28.900000,27.879999,28.110001,27.783730,5619500
2024-01-30,27.860001,28.040001,27.459999,27.730000,27.408140,2184900
2024-01-31,27.639999,28.080000,27.309999,27.379999,27.062201,2510500
2024-02-01,27.799999,27.900000,26.570000,26.709999,26.399979,7611700
2024-02-02,26.680000,27.070000,26.320000,26.900000,26.587772,6717300
2024-02-05,26.799999,27.240000,26.600000,27.190001,26.874409,18156000
2024-02-06,27.200001,28.530001,27.190001,28.530001,28.198854,5513800
2024-02-07,28.530001,29.309999,28.320000,29.230000,28.890728,5211000
2024-02-08,29.230000,29.330000,27.889999,29.309999,28.969801,6908300
2024-02-09,29.350000,29.430000,28.020000,28.190001,27.862801,5513900
2024-02-14,28.000000,28.530001,27.629999,27.900000,27.576166,2630400
2024-02-15,27.900000,28.770000,27.770000,28.510000,28.179087,2788300
2024-02-16,28.500000,29.660000,28.309999,29.330000,28.989569,4672100
2024-02-19,29.260000,29.280001,28.740000,29.190001,28.851194,1698200
2024-02-20,28.830000,29.290001,28.690001,29.180000,28.841311,2911100
2024-02-21,29.150000,29.500000,28.870001,29.440001,29.098293,2751400
2024-02-22,29.500000,29.920000,28.959999,29.350000,29.009336,3674500
2024-02-23,29.170000,29.250000,28.170000,28.170000,27.843033,4765300
2024-02-26,28.160000,28.480000,27.850000,28.110001,27.783730,3237500
2024-02-27,28.290001,28.549999,28.070000,28.340000,28.011059,2665600
2024-02-28,28.110001,28.900000,27.990000,28.580000,28.248274,3758400
2024-02-29,28.490000,28.650000,27.950001,27.950001,27.625587,2784300
2024-03-01,28.110001,28.660000,28.110001,28.260000,27.931988,2091900
2024-03-04,28.280001,28.570000,27.799999,28.040001,27.714542,1907100
2024-03-05,28.010000,28.549999,28.010000,28.250000,27.922104,1959600
2024-03-06,28.379999,28.530001,26.840000,26.980000,26.666845,8397000
2024-03-07,27.600000,28.139999,26.930000,27.100000,26.785452,7198300
2024-03-08,27.080000,28.900000,27.020000,28.260000,27.931988,8280200
2024-03-11,28.270000,29.340000,28.240000,29.090000,28.752354,4454700
2024-03-12,29.090000,29.500000,28.700001,29.400000,29.058756,2809200
2024-03-13,29.500000,29.889999,29.500000,29.660000,29.315739,2596400
2024-03-14,29.799999,29.950001,28.850000,29.320000,28.979685,3679400
2024-03-15,29.260000,29.870001,28.719999,29.049999,28.712818,7882900
2024-03-18,29.290001,29.809999,29.129999,29.500000,29.157595,4710300
2024-03-19,29.650000,30.370001,29.600000,30.080000,29.730864,4750100
2024-03-20,29.990000,30.629999,29.590000,30.360001,30.007614,5932900
2024-03-21,30.360001,30.639999,30.280001,30.430000,30.076801,6575500
2024-03-22,30.420000,30.540001,29.809999,30.250000,29.898890,3854000
2024-03-25,30.299999,31.590000,30.000000,31.299999,30.936703,4429700
2024-03-26,31.160000,31.780001,31.059999,31.370001,31.005892,3327200
2024-03-27,31.200001,32.490002,30.930000,32.049999,31.677998,9071000
2024-03-28,32.470001,33.000000,32.169998,32.990002,32.607090,5157100
2024-04-01,33.000000,33.400002,32.869999,33.099998,32.715809,4886200
2024-04-02,35.119999,35.500000,33.340000,33.340000,32.953026,12206300
2024-04-03,33.650002,35.169998,33.500000,34.599998,34.198399,7120600
2024-04-04,34.610001,35.590000,34.599998,34.810001,34.405964,4915000
2024-04-05,34.849998,35.189999,34.040001,34.400002,34.000725,4289200
2024-04-08,34.529999,35.419998,34.259998,34.849998,34.445496,3968400
2024-04-09,34.849998,35.669998,34.849998,35.520000,35.107723,3740600
2024-04-10,35.720001,36.330002,35.110001,35.349998,34.939693,5779000
2024-04-11,35.369999,36.560001,35.209999,36.259998,35.839130,5960900
2024-04-12,36.599998,36.700001,34.740002,35.049999,34.643177,4959100
2024-04-15,35.049999,35.139999,34.439999,34.680000,34.277473,4151100
2024-04-16,34.480000,34.480000,33.790001,34.299999,33.901882,3982100
2024-04-17,34.099998,34.189999,32.700001,33.099998,32.715809,5327100
2024-04-18,33.599998,33.880001,32.509998,32.910000,32.528015,4478700
2024-04-19,32.910000,33.240002,32.259998,32.900002,32.518135,6481600
2024-04-22,32.830002,33.709999,32.250000,33.349998,32.962906,6351700
2024-04-23,32.980000,34.720001,32.910000,34.720001,34.317009,4783000
2024-04-24,34.869999,34.869999,33.349998,33.590000,33.200123,5353100
2024-04-25,33.529999,34.200001,33.029999,34.139999,33.743740,2479500
2024-04-26,34.349998,35.669998,34.349998,35.349998,34.939693,6727500
2024-04-29,35.349998,35.430000,33.450001,34.490002,34.089680,7841600
2024-04-30,34.209999,34.270000,33.020000,33.169998,32.784996,6661700
2024-05-02,33.160000,33.290001,32.669998,32.970001,32.970001,5416800
2024-05-03,33.320000,33.810001,32.880001,33.250000,33.250000,4160500
2024-05-06,33.369999,34.250000,33.009998,33.639999,33.639999,3609600
2024-05-07,33.639999,34.080002,33.400002,33.459999,33.459999,3151500
2024-05-08,33.220001,33.500000,32.840000,33.299999,33.299999,2832400
2024-05-09,32.570000,32.570000,30.680000,31.080000,31.080000,10468600
2024-05-10,30.990000,31.440001,30.209999,30.209999,30.209999,3899500
2024-05-13,30.500000,31.200001,30.360001,30.360001,30.360001,3241900
2024-05-14,30.450001,30.450001,29.410000,29.590000,29.590000,4744900
2024-05-15,29.889999,31.160000,29.299999,29.430000,29.430000,5426800
2024-05-16,29.690001,29.790001,29.100000,29.400000,29.400000,3946700
2024-05-17,30.049999,31.840000,29.930000,31.500000,31.500000,11794100
2024-05-20,31.549999,31.580000,30.480000,30.830000,30.830000,5707300
2024-05-21,30.500000,30.500000,29.680000,30.090000,30.090000,5329300
2024-05-22,29.709999,29.799999,28.389999,28.700001,28.700001,7518000
2024-05-23,28.799999,28.900000,27.610001,27.930000,27.930000,9018400
2024-05-24,27.950001,28.059999,27.309999,27.410000,27.410000,4063300
2024-05-27,27.610001,27.910000,27.299999,27.799999,27.799999,2396600
2024-05-28,28.139999,28.340000,27.590000,28.020000,28.020000,3237200
2024-05-29,27.990000,28.000000,27.070000,27.760000,27.760000,3939500
2024-05-31,27.639999,28.200001,27.420000,28.200001,28.200001,3807300
2024-06-03,28.200001,28.340000,27.340000,28.190001,28.190001,4062500
2024-06-04,27.680000,27.680000,26.799999,27.309999,27.309999,8691800
2024-06-05,27.469999,27.629999,26.400000,26.400000,26.400000,5949600
2024-06-06,26.500000,26.969999,26.340000,26.670000,26.670000,2425900
2024-06-07,26.420000,26.500000,25.969999,26.260000,26.260000,2895700
2024-06-10,26.340000,26.680000,26.020000,26.320000,26.320000,3692900
2024-06-11,26.320000,27.330000,26.320000,27.230000,27.230000,3898700
2024-06-12,27.600000,27.770000,26.110001,26.340000,26.340000,4128300
2024-06-13,26.400000,26.430000,25.629999,25.879999,25.879999,3616800
2024-06-14,25.980000,26.139999,25.610001,25.900000,25.900000,1934200
2024-06-17,25.840000,25.910000,25.379999,25.530001,25.530001,2240400
2024-06-18,25.530001,26.010000,25.120001,25.400000,25.400000,3249100
2024-06-19,25.370001,25.790001,25.000000,25.790001,25.790001,2222800
2024-06-20,26.049999,26.290001,25.469999,25.500000,25.500000,3758600
2024-06-21,25.420000,25.650000,25.200001,25.610001,25.610001,3614500
2024-06-24,25.600000,26.090000,25.420000,25.920000,25.920000,2202200
2024-06-25,26.010000,26.059999,25.549999,25.750000,25.750000,2491900
2024-06-26,25.690001,26.309999,25.559999,26.100000,26.100000,3641100
2024-06-27,26.340000,27.559999,26.100000,27.469999,27.469999,5748600
2024-06-28,27.530001,27.680000,26.959999,27.480000,27.480000,2986800
2024-07-01,27.549999,27.959999,27.260000,27.799999,27.799999,2942500
2024-07-02,27.959999,28.350000,27.750000,28.030001,28.030001,6355100
2024-07-03,28.000000,28.600000,28.000000,28.040001,28.040001,2575000
2024-07-04,28.170000,28.230000,27.559999,27.930000,27.930000,3034600
2024-07-05,27.709999,28.700001,27.709999,28.600000,28.600000,3256500
2024-07-08,28.750000,28.950001,27.879999,28.200001,28.200001,3892200
2024-07-09,28.120001,28.430000,27.680000,28.150000,28.150000,2160700
2024-07-10,28.190001,28.280001,27.799999,27.799999,27.799999,2206200
2024-07-11,27.980000,28.100000,27.410000,27.850000,27.850000,3804300
2024-07-12,28.059999,28.129999,27.379999,27.600000,27.600000,4103900
2024-07-15,27.600000,28.110001,27.270000,28.000000,28.000000,3413200
2024-07-16,27.700001,28.010000,27.600000,27.719999,27.719999,2020600
2024-07-17,27.910000,27.950001,27.530001,27.610001,27.610001,2664800
2024-07-18,27.500000,27.780001,27.059999,27.290001,27.290001,3379700
2024-07-19,27.150000,27.670000,26.950001,27.139999,27.139999,2102300
2024-07-22,27.120001,27.410000,26.850000,27.200001,27.200001,2708700
2024-07-23,27.049999,27.110001,26.480000,26.680000,26.680000,4130400
2024-07-24,26.709999,26.740000,26.170000,26.330000,26.330000,4410100
2024-07-25,26.100000,26.190001,25.730000,25.920000,25.920000,7058600
2024-07-26,25.889999,26.110001,25.219999,25.680000,25.680000,13272100
2024-07-29,25.750000,26.660000,25.570000,26.400000,26.400000,5635300
2024-07-30,26.420000,27.350000,26.400000,26.799999,26.799999,4814000
2024-07-31,27.600000,27.799999,26.290001,27.059999,27.059999,12853700
2024-08-01,27.260000,27.459999,26.430000,26.840000,26.840000,3565900
2024-08-02,26.639999,26.860001,25.770000,26.639999,26.639999,5940600
2024-08-05,25.990000,26.400000,25.670000,26.400000,26.400000,5036500
2024-08-06,26.230000,27.030001,26.160000,27.030001,27.030001,4691600
2024-08-07,27.309999,27.549999,26.860001,27.370001,27.370001,4610500
2024-08-08,27.330000,27.879999,27.139999,27.879999,27.879999,4461700
