Date,Open,High,Low,Close,Adj Close,Volume
2020-10-14,62.080002,63.290001,62.040001,63.000000,59.116764,22210600
2020-10-15,62.410000,62.860001,61.980000,62.470001,58.619434,16309700
2020-10-16,62.700001,63.099998,62.240002,62.240002,58.403610,15871000
2020-10-19,62.730000,63.180000,61.950001,61.950001,58.131485,29156200
2020-10-20,61.779999,62.290001,61.330002,61.840000,58.028267,25276800
2020-10-21,61.650002,63.209999,61.599998,62.849998,58.976009,21480900
2020-10-22,63.110001,63.490002,62.439999,63.099998,59.210598,32097700
2020-10-23,62.619999,63.889999,62.220001,63.450001,59.539028,24263400
2020-10-26,62.900002,63.450001,62.009998,62.500000,58.647583,18250900
2020-10-27,62.500000,62.900002,62.060001,62.529999,58.675735,18155500
2020-10-28,61.950001,62.070000,60.250000,60.259998,56.545654,23686100
2020-10-29,60.970001,62.240002,59.790001,62.020000,58.197170,37998800
2020-10-30,61.799999,62.410000,60.009998,60.549999,56.817780,27476200
2020-11-03,61.900002,63.340000,61.220001,63.340000,59.435806,32900800
2020-11-04,63.279999,63.279999,61.450001,61.580002,57.784294,27932100
2020-11-05,62.299999,63.060001,61.450001,62.549999,58.694504,25563600
2020-11-06,62.380001,63.959999,62.340000,63.189999,59.295052,26452500
2020-11-09,64.150002,64.269997,62.869999,63.189999,59.295052,37728900
2020-11-10,63.240002,63.590000,62.689999,63.160000,59.266899,53960600
2020-11-11,63.180000,63.919998,63.000000,63.599998,59.679779,25908500
2020-11-12,63.570000,63.770000,62.459999,62.669998,58.807106,23726500
2020-11-13,62.730000,63.549999,62.610001,63.250000,59.351353,25079300
2020-11-16,63.500000,65.339996,62.970001,64.919998,60.918419,91477900
2020-11-17,64.800003,68.099998,64.800003,66.970001,62.842060,62475900
2020-11-18,66.989998,67.389999,66.070000,66.449997,62.354107,22854400
2020-11-19,66.709999,67.720001,66.470001,67.720001,63.545830,25928500
2020-11-23,68.809998,71.320000,68.500000,71.290001,66.895782,38662400
2020-11-24,71.050003,74.889999,70.180000,74.800003,70.189430,49842200
2020-11-25,73.800003,75.900002,73.610001,75.500000,70.846275,36269100
2020-11-26,75.419998,76.599998,75.400002,76.570000,71.850334,20359000
2020-11-27,77.000000,78.779999,76.769997,78.440002,73.605072,48966700
2020-11-30,78.849998,79.360001,77.120003,78.000000,73.192184,48594200
2020-12-01,79.830002,81.500000,79.250000,81.250000,76.241852,61441200
2020-12-02,80.900002,81.250000,77.309998,79.839996,74.918762,53703300
2020-12-03,81.000000,81.050003,78.610001,78.959999,74.093010,35158600
2020-12-04,80.099998,82.680000,80.099998,81.980003,76.926865,48656900
2020-12-07,82.419998,82.989998,81.669998,82.949997,77.837067,27398500
2020-12-08,82.970001,83.300003,81.660004,82.900002,77.790161,28598800
2020-12-09,83.099998,83.830002,82.220001,82.699997,77.602486,26938500
2020-12-10,83.650002,85.220001,83.199997,85.000000,79.760712,41230700
2020-12-11,84.620003,85.279999,84.400002,84.860001,79.629341,25136800
2020-12-14,85.199997,85.220001,82.949997,83.550003,78.400093,20931700
2020-12-15,83.550003,85.379997,83.550003,84.500000,79.291534,18762800
2020-12-16,84.900002,86.230003,84.360001,86.220001,80.905518,23038300
2020-12-17,86.500000,87.949997,86.169998,87.199997,81.825111,21367800
2020-12-18,87.620003,88.379997,87.430000,87.800003,82.388123,23843100
2020-12-21,86.150002,87.400002,84.779999,86.860001,81.506065,31877300
2020-12-22,86.860001,86.989998,85.430000,86.940002,81.581139,23157000
2020-12-23,86.529999,87.529999,86.400002,87.360001,81.975250,17710200
2020-12-28,87.790001,88.580002,87.080002,87.309998,81.928322,26001300
2020-12-29,87.970001,88.199997,86.510002,87.070000,81.703117,19727500
2020-12-30,87.190002,87.589996,86.650002,87.449997,82.059692,30102700
2021-01-04,89.349998,91.480003,88.849998,91.459999,85.822533,37865500
2021-01-05,91.459999,93.000000,90.519997,93.000000,87.267601,34300300
2021-01-06,94.980003,96.349998,94.400002,96.050003,90.129608,53722500
2021-01-07,96.610001,102.529999,96.610001,102.320000,96.013130,74541400
2021-01-08,103.010002,103.349998,98.199997,102.000000,95.712852,58562700
2021-01-11,100.250000,101.980003,99.699997,101.980003,95.694092,29267000
2021-01-12,102.500000,102.620003,99.180000,99.190002,93.076057,28598500
2021-01-13,98.870003,98.919998,95.739998,96.220001,90.289124,31658800
2021-01-14,97.220001,98.860001,96.699997,97.800003,91.771744,20809900
2021-01-15,96.580002,97.199997,93.199997,93.550003,87.783707,31712400
2021-01-18,93.900002,95.639999,93.550003,94.309998,88.496849,22667600
2021-01-19,94.500000,94.570000,91.900002,94.059998,88.262268,27155400
2021-01-20,95.000000,95.139999,90.830002,92.320000,86.629517,20480000
2021-01-21,92.300003,96.099998,92.139999,93.360001,87.605415,25983400
2021-01-22,91.989998,93.809998,90.989998,93.169998,87.427124,25814300
2021-01-26,92.989998,94.160004,91.360001,91.750000,86.094650,24921600
2021-01-27,90.389999,91.180000,88.199997,89.199997,83.701828,32419700
2021-01-28,88.199997,91.349998,88.099998,91.099998,85.484718,35900800
2021-01-29,89.989998,90.849998,87.790001,87.949997,82.528877,31481600
2021-02-01,90.010002,91.269997,88.580002,91.269997,85.644234,27135500
2021-02-02,90.180000,90.580002,87.510002,87.660004,82.256752,34426700
2021-02-03,88.849998,91.419998,88.599998,90.430000,84.856010,34346400
2021-02-04,91.949997,92.870003,89.089996,89.290001,83.786285,29939700
2021-02-05,90.199997,92.769997,89.550003,92.690002,86.976715,27114800
2021-02-08,92.970001,94.910004,92.449997,94.010002,88.215347,28164400
2021-02-09,94.599998,95.220001,92.320000,94.250000,88.440552,32303400
2021-02-10,94.660004,95.669998,94.379997,94.699997,88.862816,40318300
2021-02-11,95.470001,95.470001,93.099998,93.099998,87.361435,19775900
2021-02-12,93.120003,94.139999,92.199997,93.889999,88.102745,14760700
2021-02-17,null,null,null,null,null,null
2021-02-18,97.360001,98.400002,96.019997,97.400002,91.396393,33088500
2021-02-19,97.209999,98.849998,96.330002,97.769997,91.743584,24966600
2021-02-22,96.500000,98.519997,94.040001,95.349998,89.472748,50160600
2021-02-23,96.589996,97.349998,93.320000,96.949997,90.974129,35756200
2021-02-24,97.129997,98.209999,95.860001,97.930000,91.893730,21856100
2021-02-25,98.699997,98.949997,95.019997,95.709999,89.810562,24471000
2021-02-26,96.550003,97.699997,94.019997,94.519997,88.693909,42856000
2021-03-01,96.000000,99.330002,95.360001,98.570000,92.494270,32798000
2021-03-02,97.500000,102.180000,94.940002,101.599998,95.337509,47565800
2021-03-03,102.000000,104.000000,99.650002,100.349998,94.164558,41473300
2021-03-04,99.400002,101.489998,97.519997,98.860001,92.766403,48492500
2021-03-05,94.720001,100.599998,93.930000,100.209999,98.269371,46503300
2021-03-08,99.199997,101.930000,98.900002,99.669998,97.739830,39677300
2021-03-09,97.500000,99.309998,95.879997,98.669998,96.759193,40537000
2021-03-10,97.500000,97.839996,95.720001,97.150002,95.268631,31311800
2021-03-11,98.989998,100.099998,98.209999,99.699997,97.769249,26203200
2021-03-12,99.000000,99.440002,96.709999,97.400002,95.513794,21115500
2021-03-15,96.500000,97.349998,95.760002,96.820000,94.945023,20059000
2021-03-16,97.040001,97.839996,96.019997,96.510002,94.641029,19174300
2021-03-17,96.400002,98.120003,96.059998,97.900002,96.004105,21424300
2021-03-18,97.699997,98.269997,95.529999,96.160004,94.297806,19156100
2021-03-19,96.099998,96.160004,93.440002,94.779999,92.944527,38643000
2021-03-22,93.519997,93.839996,91.849998,93.209999,91.404930,21120800
2021-03-23,93.339996,93.779999,91.059998,91.059998,89.296562,20518500
2021-03-24,92.000000,94.639999,91.809998,93.150002,91.346092,24726000
2021-03-25,93.040001,93.290001,90.610001,92.440002,90.649849,23644400
2021-03-26,93.739998,95.730003,93.389999,95.529999,93.680000,26712800
2021-03-29,96.000000,98.449997,95.870003,97.980003,96.082558,25960500
2021-03-30,97.910004,98.500000,96.580002,97.070000,95.190178,18118600
2021-03-31,97.169998,98.559998,96.699997,97.970001,96.072754,18792000
2021-04-01,98.500000,98.860001,96.129997,97.389999,95.503983,17193400
2021-04-05,99.830002,103.820000,99.800003,103.389999,101.387787,35908700
2021-04-06,103.800003,104.559998,102.050003,102.050003,100.073746,22227800
2021-04-07,102.370003,105.320000,102.150002,104.559998,102.535133,32822700
2021-04-08,104.940002,105.300003,104.120003,104.500000,102.476295,25936300
2021-04-09,104.000000,104.660004,102.940002,103.000000,101.005341,18854800
2021-04-12,102.900002,103.629997,102.209999,103.400002,101.397598,14787500
2021-04-13,103.900002,104.290001,102.849998,103.580002,101.574112,17605600
2021-04-14,103.970001,107.779999,103.769997,107.000000,104.927879,38030200
2021-04-15,108.660004,109.879997,107.550003,108.209999,106.114449,19378200
2021-04-16,108.639999,109.110001,107.500000,108.669998,106.565536,17401500
2021-04-19,109.000000,109.879997,107.639999,107.730003,105.643745,23297500
2021-04-20,107.949997,108.349998,105.019997,106.160004,104.104149,20895800
2021-04-22,107.239998,107.239998,104.339996,106.230003,104.172798,19799100
2021-04-23,107.150002,108.099998,106.459999,107.989998,105.898705,12795400
2021-04-26,109.949997,110.690002,108.150002,108.570000,106.467476,16807500
2021-04-27,108.879997,110.599998,108.519997,110.120003,107.987465,24113300
2021-04-28,110.559998,112.430000,109.330002,111.919998,109.752602,20570600
2021-04-29,112.190002,112.949997,110.889999,111.949997,109.782021,19724300
2021-04-30,110.989998,111.559998,109.019997,109.019997,106.908760,36888200
2021-05-03,109.699997,110.349998,108.260002,108.459999,106.359604,19641000
2021-05-04,108.949997,111.070000,108.660004,110.099998,107.967842,20775600
2021-05-05,111.989998,112.820000,110.389999,110.709999,108.566032,25990600
2021-05-06,111.940002,115.199997,111.480003,115.050003,112.821991,38194400
2021-05-07,116.540001,116.550003,114.190002,115.449997,113.214241,21678700
2021-05-10,119.800003,120.449997,114.690002,114.690002,112.468964,38889400
2021-05-11,113.980003,118.720001,113.320000,118.720001,116.420914,28693600
2021-05-12,118.000000,118.459999,113.959999,114.330002,112.115929,31737900
2021-05-13,112.000000,114.220001,110.720001,112.489998,110.311562,34338500
2021-05-14,111.199997,111.790001,109.620003,110.559998,108.418938,25644200
2021-05-17,111.500000,113.820000,111.169998,113.459999,111.262779,26097500
2021-05-18,114.559998,115.400002,113.190002,114.599998,112.380699,27081500
2021-05-19,112.099998,112.779999,109.839996,112.250000,110.076210,32914300
2021-05-20,111.699997,112.099998,110.199997,111.110001,108.958290,20951000
2021-05-21,111.110001,111.250000,108.500000,109.400002,107.281403,27775000
2021-05-24,108.000000,110.139999,107.510002,109.779999,107.654045,19332500
2021-05-25,110.279999,110.889999,106.779999,107.050003,104.976913,23310100
2021-05-26,106.370003,110.320000,106.029999,110.199997,108.065910,28241800
2021-05-27,110.800003,112.089996,109.769997,110.989998,108.840607,55448700
2021-05-28,111.110001,112.750000,109.419998,111.589996,109.428986,25153500
2021-05-31,112.500000,114.889999,112.500000,114.779999,112.557213,17812600
2021-06-01,117.000000,118.000000,113.199997,113.199997,111.007813,31468400
2021-06-02,114.220001,115.699997,113.500000,114.800003,112.576828,20338300
2021-06-04,114.500000,114.779999,112.389999,112.900002,110.713623,18455100
2021-06-07,112.199997,112.650002,110.699997,111.800003,109.634926,22746100
2021-06-08,112.480003,112.769997,109.699997,109.919998,107.791328,22676500
2021-06-09,110.000000,113.339996,109.199997,112.199997,110.027176,22517600
2021-06-10,112.220001,113.370003,111.040001,111.830002,109.664345,30750900
2021-06-11,113.349998,114.760002,113.019997,114.339996,112.125732,18359200
2021-06-14,114.910004,115.279999,113.120003,113.720001,111.517746,19212700
2021-06-15,113.769997,113.860001,111.250000,111.500000,109.340736,20587900
2021-06-16,111.500000,111.629997,108.029999,108.150002,106.055611,38217700
2021-06-17,107.680000,109.160004,104.900002,105.900002,103.849182,33680600
2021-06-18,107.010002,109.089996,106.519997,109.089996,106.977402,59819400
2021-06-21,107.750000,110.690002,107.139999,110.110001,107.977654,22673600
2021-06-22,110.690002,112.080002,110.180000,111.400002,109.242676,18576100
2021-06-23,112.410004,114.250000,112.160004,113.070000,110.880333,29491400
2021-06-24,111.720001,111.919998,110.269997,111.029999,111.029999,23136700
2021-06-25,111.599998,113.970001,111.400002,112.400002,112.400002,26139200
2021-06-28,113.239998,113.699997,110.010002,110.599998,110.599998,18866400
2021-06-29,110.599998,113.050003,110.599998,112.510002,112.510002,19589500
2021-06-30,111.830002,114.279999,111.680000,113.250000,113.250000,18903100
2021-07-01,113.410004,114.360001,110.760002,111.279999,111.279999,22129200
2021-07-02,112.000000,113.620003,111.580002,113.580002,113.580002,19688800
2021-07-05,113.900002,113.959999,112.279999,113.169998,113.169998,13732900
2021-07-06,113.500000,114.349998,112.669998,113.769997,113.769997,19028000
2021-07-07,114.809998,115.580002,114.000000,114.099998,114.099998,21460000
2021-07-08,112.019997,114.510002,111.500000,113.660004,113.660004,21824500
2021-07-12,115.309998,116.300003,115.000000,115.070000,115.070000,22333300
2021-07-13,115.099998,115.910004,114.849998,115.750000,115.750000,12698500
2021-07-14,116.260002,116.430000,114.440002,115.120003,115.120003,19483600
2021-07-15,114.989998,116.160004,114.500000,115.480003,115.480003,18236100
2021-07-16,115.339996,115.870003,113.000000,113.400002,113.400002,19576800
2021-07-19,112.000000,112.160004,110.209999,112.160004,112.160004,18644300
2021-07-20,112.160004,113.120003,110.209999,113.099998,113.099998,13012600
